0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.0,0.0,0.0,-0.2185756452122784,0.1667679357994222,-0.19896332431114516,-0.2863858320105473,0.31654297989672514,-0.3318424106105335,-0.3323314552887857,0.44731469879006336,-0.3928094445733198,-0.3704470707589455,0.5978929746157728,-0.4310109390769254,0.028394817107435986,0.47927804096378285,-0.24565534458780597,0.02540241770637401,0.7040668677337227,-0.25591423976182287,-0.029626966264303507,0.858101984307649,-0.21626920182088094,-0.07479403566419673,0.9749575682473575,-0.1515572297668253,0.09823747636090586,0.47260469212005785,-0.10255261568007963,0.11320778828814021,0.7090918596521638,-0.10205554933177789,0.05558262569342031,0.8751114664810357,-0.05743620980212357,-6.675549436679264e-19,0.9999999999999999,1.180514729357928e-16,0.13221322853769413,0.45420273296786473,0.014063183235470822,0.14890738945749518,0.6555779852381655,0.03071709143602383,0.11528574613306412,0.8104927744508313,0.05936858852954857,0.07412244462228754,0.9189757430209421,0.10807995072146193,0.130857846208214,0.43092957725430364,0.11918084622535456,0.1557523530831576,0.5921834227119627,0.1445638379786294,0.15338845220043495,0.7214970580817436,0.158846625801136,0.14365896158457883,0.8336100124588146,0.18259226343714924,C
0.0,0.0,0.0,0.1993353694910872,0.3829534384592703,-0.280806028808125,0.11406006475328241,0.8428803722682682,-0.35482501388245363,-0.08605959690575446,1.1159799133932535,-0.10648052366548917,-0.25992103694117896,1.2594494352354146,0.15534076871292973,-0.19904397309695465,0.9457732946306547,-0.3354688526934941,-0.04737560400158671,1.2720345587377273,-0.3248769447541182,0.15944340674571025,1.123703281011323,-0.21860623297467546,0.2837380403296297,0.9045221367766303,-0.10973910973006698,-0.3303427285045342,0.9507083693398265,-0.09534801378350219,-0.28815439832447437,1.4598014791524547,-0.0617324567915684,-0.0957725435379335,1.2552502631581908,-0.033881948242153015,1.0491017284582736e-16,1.0,2.461342039645125e-16,-0.41166093973751927,0.9039141200039341,0.18633968925239397,-0.30234393803480114,1.3057981368993261,0.23948046746673374,-0.12229553947858096,0.9778100482082029,0.16877811735292153,-0.1045107298841806,0.7187961228621275,0.15831555134388225,-0.4666352017379043,0.7945003346723223,0.4945971233826051,-0.3678643276046806,1.0698901613240677,0.45367522003342964,-0.2644828457011604,0.8524561068181248,0.3418043980614706,-0.2814445529736152,0.6808505588876264,0.3377429038577121,N
0.0,0.0,0.0,0.06092716291877827,0.14967530499800263,-0.15246792098786216,0.09060534005500924,0.3651139339002167,-0.17829637395884682,0.0004177944597681151,0.5257225332374291,-0.06791151663765568,-0.10252340740075891,0.6020648903218652,0.04638925911727846,0.13641815133494456,0.48455887837761225,-0.09030644589484077,0.115941476209312,0.6988847619800468,-0.11470465497652332,0.08470353206347098,0.8337695418010796,-0.11510294773612824,0.06085672148137198,0.9501281026042766,-0.10350501712528122,0.04320009174378901,0.5016307696511902,0.019912936210878418,0.01737234069338503,0.7352082681170611,0.006408038416294332,0.005818530784850956,0.8771652926146608,-0.0073638766286198195,-1.9794352443734215e-16,1.0,1.1391288631134987e-16,-0.062248400915077315,0.47556986329082135,0.114624623926794,-0.12133294721217817,0.6424895029979445,0.066344940493876,-0.10097545827472827,0.5188915675459643,0.0037095407752357193,-0.07155220874232797,0.3953378276740111,-0.009863590853636577,-0.1732500972562994,0.41714094381784733,0.19938310964592282,-0.20664203667951533,0.5746115487017736,0.1606053760856276,-0.16584385868652257,0.5056218945297456,0.11123660239890909,-0.12926153658464218,0.40936402908229064,0.09148740685597298,U
0.0,0.0,0.0,0.2942617920667478,0.45075429040766046,0.2392785465673885,0.6282448689895983,0.8531056326198583,0.38771801129356176,0.5488934404703502,1.1130837828068505,0.25548737315633746,0.16539290747153862,1.038012350427804,0.13038675945807945,0.31609574360335707,1.1408130599096047,-0.2747850989625777,0.4507787817140211,1.4013562910045951,-0.08973112807262763,0.30793525667707733,1.1271685584602384,0.18649257740206754,0.1646034559627725,1.1278366121847385,0.14983463435878971,0.019279007151428357,1.0342323893373955,-0.44184227004839627,0.1741084259857056,1.2721123877911549,-0.2341095063142855,0.10451154368823556,0.9552308511668725,0.07776140744073869,-6.932111980528437e-17,1.0000000000000002,1.2611066388427174e-16,-0.2544265434200088,0.898708656702734,-0.5259971610743458,-0.10573389554720491,1.1458744369540177,-0.3236023826354854,-0.08856898227819979,0.8146901140994628,-0.08822399912369341,-0.15809456627522844,0.7916242906165804,-0.19869135961844397,-0.5381228408292893,0.7660569461654708,-0.5871501675078318,-0.3660859627169145,0.9071542898013331,-0.4424937226305579,-0.2672237983035095,0.6927093905526698,-0.28544611681188503,-0.328051109287301,0.6275163859262054,-0.3518997616258717,S
0.0,0.0,0.0,0.22958865287141156,0.4281883072205501,-0.01644461054224062,0.12693537992790732,0.8267752962521964,-0.22622479003320023,-0.29898171012936087,1.0246294657994575,-0.2994483484985277,-0.6360598402393658,1.182098905966868,-0.3641155862768629,0.34655868896785547,0.9292651870461189,-0.605236550156488,0.33539503178819474,1.3177565811022438,-0.5575628447644179,0.2751027168497182,1.2768570710246248,-0.21242801088430027,0.2473983254114087,1.1701862226930266,0.06314515762206153,0.02131714773615677,0.865460958948289,-0.6002100707846802,-0.024352933731841164,1.3128792352260006,-0.5813087883716771,-0.029034524012330205,1.1489244356796595,-0.2063606689798683,3.996009261433015e-18,0.9999999999999999,-1.1179425154816735e-17,-0.30873048471292897,0.8011141567203302,-0.5265293405863096,-0.38372503124941276,1.2127325024992546,-0.48502742746781496,-0.28528224113000483,1.0053087984890623,-0.2081896936346403,-0.22225177714737443,0.8541474109719542,-0.10862301403643555,-0.6256928214060716,0.7114569671364893,-0.39924623363028866,-0.5956893242843326,0.9424250961205078,-0.2860482878095824,-0.4412352948597011,0.7799244230114057,-0.08054806208854004,-0.35740371380379793,0.6923027544079087,-0.026751392695855514,M
0.0,0.0,0.0,-0.11770220658191417,0.0922512068444195,-0.1314769790094776,-0.15250851312860236,0.28886532657132336,-0.13262913856513286,-0.0675461539300764,0.45488299144833283,-0.10693921278016823,-0.0020627376372360866,0.5878388834242839,-0.07740397545933464,-0.18918806508676878,0.456419292679177,0.009854056011435353,-0.16707391063887303,0.6765132259070145,0.0025445602243324918,-0.1359934399726247,0.8050563037256542,-0.003229029501264319,-0.11321689794195558,0.9149596980765439,-0.00572899921874436,-0.08075856411171033,0.48917907050994713,0.049431958435914344,-0.05227213292503603,0.733833229939539,0.02634715743317498,-0.019515859984374377,0.8844216925313803,0.0031272886478193127,-1.2419592524375166e-16,1.0,-3.284814528320497e-17,0.020500173655412967,0.4710187994662668,0.062483851752455764,0.09640125821953828,0.6613418929135755,-0.033568972930246285,0.09445430345403456,0.5131048903835685,-0.08741529537985349,0.07191622406574869,0.39459154288462783,-0.08438436406522674,0.11574013212099438,0.4139716843830434,0.06292500304803861,0.17167695758709786,0.5596241128616692,-0.03926904919915668,0.16328074208744825,0.46722054794241225,-0.07848980534717101,0.1391276240038788,0.38161626248695196,-0.0800262371957064,H
0.0,0.0,0.0,-0.0987947718947387,0.36097655883340235,-0.28956953662526225,-0.25359009949622224,0.7004186899607494,-0.4155453320540945,-0.08781330396200333,0.9257211149241993,-0.2908431525140133,0.20375086212860355,1.0041749496616919,-0.13568842218187369,-0.4492921637783983,1.2689501658068818,0.43615125257476567,-0.3907946122540518,1.3878054328453922,0.19785591441252234,-0.21001273507689686,1.176039287455259,-0.1190038267318396,-0.09529399006729102,1.1321380162285926,-0.1881854458709069,-0.21929125329931862,1.1678239978379645,0.6176062685384827,-0.162330706271346,1.3164954138337883,0.42373735108752886,-0.05632425982520455,1.0521472669904326,0.06481435583622601,-2.988554354595403e-16,0.9999999999999999,-1.755039965890461e-16,0.06018407103606273,0.9901185881179329,0.688707884421882,0.15592821423901382,1.1874792003368342,0.5336416636473343,0.14775587159216766,0.9305915964580634,0.16541015790639868,0.1430038176203406,0.8041568198810051,0.0457853055534558,0.3314017398826916,0.7900759935648115,0.6905683821315898,0.5107409575155245,0.9815892706726501,0.7740600662279712,0.6025419333425499,1.0451169257848247,0.8634088325261062,0.6877666106333059,1.1697590466711347,1.0670492239643097,J
0.0,0.0,0.0,-0.1818061048648026,0.1555804361291495,-0.12799091374729196,-0.2790353772897461,0.3858432274698655,-0.21428197994068499,-0.34566834079412573,0.5486460576339965,-0.2555371617926661,-0.3837337320298904,0.6943729169725574,-0.27776471516083795,0.11080445723406265,0.5908826052190708,-0.07627790626920924,0.13068415571065695,0.7640899924270678,-0.0682910309818714,0.07857871702117261,0.8686327743660311,-0.06837995521112983,0.007567922711341676,0.9462647377948726,-0.08259050922065937,0.1619204186324832,0.5909926736198955,0.011534151360126388,0.16575034823173287,0.7925895213003534,0.017612344125894918,0.08733556894388789,0.9168791667546772,0.01958375359396058,2.2997482234826516e-16,1.0000000000000004,-5.774273955932953e-16,0.18759313181613269,0.5661282242938356,0.10059605878449933,0.17740192226368862,0.7812543847017597,0.11534817426561911,0.10291090991882146,0.9063414603022699,0.11077950916017043,0.016236373394869715,0.9957506135202989,0.07997036103994108,0.21157908521208477,0.5113895445229574,0.19794095423299665,0.19629046490255714,0.7139500525423405,0.228553582885063,0.14143711157430022,0.8386648603261015,0.2207626947558334,0.07483250906847362,0.9374799025133572,0.19282469866536842,C
0.0,0.0,0.0,0.3290501576203402,0.26822332417644856,-0.2940086014826307,0.4632134710369109,0.5050050965653151,-0.41275894171299515,0.51445971057726,0.8789124257241355,-0.4100726575880382,0.5416881035019494,1.2567874474753646,-0.2968762377801113,-0.04176125513885649,1.083731151452171,0.2037722175078143,-0.04995815476078356,1.6083450006423172,0.06689294469237238,0.10847136951399947,1.4350900163090081,-0.018577526496061234,0.1960037347345462,1.2452647272703974,-0.04646247068884055,-0.23786384165644653,1.0904266596893157,0.22383474466717487,-0.26065207885611275,1.6207501932981403,-0.024656547546387773,-0.008729141566892524,1.1565311136303869,-0.09871542924347601,-6.295492217454145e-17,1.0,-9.360468773929245e-17,-0.3220269694627418,1.042396478532597,0.19100171659847548,-0.31174494539182296,1.4263417345013591,-0.12407656564220719,-0.15356670567633485,0.992242271487988,-0.11109676706126892,-0.20919762664820274,0.8513673490521655,0.026022363518377237,-0.3259668348532412,0.9497511950671882,0.14173715717476873,-0.41066711646261905,1.2351137426738141,-0.06356223343304845,-0.3641435530129206,0.992869397891206,-0.08710618531799727,-0.42759605701355996,0.9036918297564032,-0.03415184798327065,D
0.0,0.0,0.0,0.3802158865769935,0.5241039143836738,0.22989041254558285,0.7229695653434904,1.1685552972872943,0.10385189758906252,0.48196902369377553,1.6057395151714768,-0.2522000484277819,-0.011741828680209664,1.6134650816515839,-0.4585626499500573,0.461619940611701,1.3714235559516785,-0.6014446846115569,0.35449943270385265,1.8872938386863274,-0.6309106868626402,0.22834271178960383,1.6704382957150952,-0.2794494407392633,0.19075806747088458,1.4286929909248405,-0.02309592704629375,0.08704956527786843,1.2291472754953892,-0.7572623886450376,-0.06611281148056637,1.7043398901461835,-0.729627614767881,-0.061661343146900804,1.3329326709045997,-0.26789426021197565,-4.012362300295098e-17,1.0000000000000002,2.930685410040662e-16,-0.2808286868591407,1.061118294045585,-0.8166524329486275,-0.4807235407016612,1.4506790363050053,-0.703830586956667,-0.33379370790787927,1.0178372051714473,-0.28489352531118395,-0.190346820691389,0.6400311572129105,-0.0822530996642676,-0.6593716086874716,0.852448812054773,-0.8291046930258558,-0.7531949010259478,1.1919912474128689,-0.8148108716919877,-0.5824890726460209,0.9048046787862932,-0.566759273543695,-0.4362597192615891,0.6316372413492529,-0.4341190672731954,S
